Year,Exporter,Importer,Weight,Exporter_region,Import_region
2002,Saudi Arabia,United Kingdom,2.768,Northern Africa and Western Asia,Europe
2002,Portugal,United States,2.766993,Europe,Northern America
2002,Malaysia,United Kingdom,2.764719,Eastern and South-Eastern Asia (excl. China),Europe
2002,Guatemala,Argentina,2.76,Latin America and the Caribbean,Latin America and the Caribbean
2002,India,Sri Lanka,2.759,Central and Southern Asia,Central and Southern Asia
2002,Indonesia,Latvia,2.752,Eastern and South-Eastern Asia (excl. China),Europe
2002,Italy,Barbados,2.751,Europe,Latin America and the Caribbean
2002,Honduras,Greece,2.748,Latin America and the Caribbean,Europe
2002,Italy,Turkey,2.744748,Europe,Northern Africa and Western Asia
2002,Costa Rica,Nicaragua,2.742654,Latin America and the Caribbean,Latin America and the Caribbean
2002,United States,Denmark,2.74,Northern America,Europe
2002,United Arab Emirates,United Kingdom,2.739,Northern Africa and Western Asia,Europe
